CD_IDENTIFICADOR;CD_PRODUTO;CD_LOTE;CD_UNI_PRO;DT_VALIDADE;DS_UNIDADE
811355;2082;21020853;48938;28/02/2023;AMP50MG
798173;2082;20010361;48938;31/01/2022;AMP50MG
803644;2082;20120068;48938;31/12/2022;AMP50MG
804507;2082;20120064;48938;30/12/2022;AMP50MG
804206;2082;20120064;48938;30/12/2022;AMP50MG
803447;2082;20120068;48938;31/12/2022;AMP50MG
796748;2082;215;48938;30/10/2022;AMP50MG
797686;2082;19100049;48938;30/10/2021;AMP50MG
802348;2082;20080345;48938;30/08/2022;AMP50MG
796208;2082;20120068;48938;31/12/2022;AMP50MG
810253;2082;20120068;48938;31/12/2022;AMP50MG
806154;2082;20080351;48938;30/08/2022;AMP50MG
802512;2082;20120068;48938;31/12/2022;AMP50MG
802211;2082;20120064;48938;30/12/2022;AMP50MG
799016;2082;20120064;48938;30/12/2022;AMP50MG
806969;2082;20020726;48938;28/02/2022;AMP50MG
807846;2082;21020853;48938;28/02/2023;AMP50MG
809777;2082;20120068;48938;31/12/2022;AMP50MG
801096;2082;20120068;48938;31/12/2022;AMP50MG
809095;2082;20120068;48938;31/12/2022;AMP50MG
797481;2082;19100049;48938;30/10/2021;AMP50MG
800643;2082;20090313;48938;30/09/2023;AMP50MG
794664;2082;19100049;48938;30/10/2021;AMP50MG
794663;2082;20080351;48938;30/08/2022;AMP50MG
794612;2082;20120064;48938;30/12/2022;AMP50MG
777054;2082;  000000;48938;30/11/2021;AMP50MG
775835;2082;326585;48938;30/10/2023;AMP50MG
794367;2082;20120064;48938;30/12/2022;AMP50MG
778070;2082;20120068;48938;31/12/2022;AMP50MG
793274;2082;20090312;48938;30/09/2022;AMP50MG
777091;2082;20020720;48938;28/02/2022;AMP50MG
794291;2082;20070507;48938;30/07/2022;AMP50MG
793728;2082;20120064;48938;30/12/2022;AMP50MG
788290;2082;19100049;48938;30/10/2021;AMP50MG
792162;2082;20120064;48938;30/12/2022;AMP50MG
788202;2082;19100049;48938;30/10/2021;AMP50MG
777626;2082;20090497;48938;30/09/2022;AMP50MG
776876;2082;20010361;48938;31/01/2022;AMP50MG
791521;2082;20010327;48938;30/01/2022;AMP50MG
774230;2082;20120064;48938;30/12/2022;AMP50MG
783160;2082;20010345;48938;30/01/2022;AMP50MG
776436;2082;20158;48938;30/10/2023;AMP50MG
774915;2082;20185;48938;30/10/2022;AMP50MG
795749;2082;20070507;48938;30/07/2022;AMP50MG
794727;2082;20120068;48938;30/12/2022;AMP50MG
783074;2082;20110371;48938;30/11/2022;AMP50MG
795545;2082;20120068;48938;31/12/2022;AMP50MG
780847;2082;20110369;48938;02/11/2022;AMP50MG
780846;2082;20120068;48938;30/12/2022;AMP50MG
780838;2082;20120068;48938;30/12/2022;AMP50MG
780836;2082;19072021;48938;01/02/2022;AMP50MG
777462;2082;20090497;48938;30/09/2022;AMP50MG
788007;2082;20120068;48938;31/12/2022;AMP50MG
787530;2082;20090312;48938;30/09/2022;AMP50MG
786074;2082;20090312;48938;30/09/2022;AMP50MG
787379;2082;20120068;48938;31/12/2022;AMP50MG
772853;2082;20080345;48938;30/08/2022;AMP50MG
791848;2082;20090312;48938;30/09/2022;AMP50MG
777791;2082;20120068;48938;31/12/2022;AMP50MG
776938;2082;20090497;48938;30/09/2022;AMP50MG
790502;2082;6985;48938;30/10/2023;AMP50MG
779282;2082;20120068;48938;30/12/2022;AMP50MG
790487;2082;20070507;48938;30/07/2022;AMP50MG
786757;2082;20090313;48938;30/09/2023;AMP50MG
777810;2082;20120068;48938;31/12/2022;AMP50MG
788948;2082;20120064;48938;30/12/2022;AMP50MG
768120;2082;21020853;48938;28/02/2023;AMP50MG
764236;2082;20090314;48938;30/09/2022;AMP50MG
764234;2082;20080359;48938;30/08/2022;AMP50MG
764233;2082;20090312;48938;30/09/2022;AMP50MG
763935;2082;20120064;48938;30/12/2022;AMP50MG
768924;2082;20120068;48938;30/12/2022;AMP50MG
768915;2082;20120064;48938;30/12/2022;AMP50MG
759371;2082;20070507;48938;30/07/2022;AMP50MG
774175;2082;20120064;48938;30/12/2022;AMP50MG
762415;2082;20110369;48938;02/11/2022;AMP50MG
763291;2082;20120068;48938;31/12/2022;AMP50MG
772972;2082;21020853;48938;28/02/2023;AMP50MG
772354;2082;20080359;48938;30/08/2022;AMP50MG
772279;2082;20120068;48938;30/12/2022;AMP50MG
764552;2082;20090497;48938;30/09/2022;AMP50MG
764551;2082;20110371;48938;30/11/2022;AMP50MG
764547;2082;20080359;48938;30/08/2022;AMP50MG
764542;2082;20110369;48938;30/11/2022;AMP50MG
735290;2082;20080359;48938;30/08/2022;AMP50MG
728958;2082;20010361;48938;31/01/2022;AMP50MG
744842;2082;20090313;48938;30/09/2022;AMP50MG
750047;2082;20090313;48938;30/09/2023;AMP50MG
750245;2082;20090312;48938;30/09/2022;AMP50MG
726420;2082;20010327;48938;30/01/2022;AMP50MG
750282;2082;20090312;48938;30/09/2022;AMP50MG
730785;2082;19100049;48938;30/10/2021;AMP50MG
749957;2082;20090314;48938;30/09/2022;AMP50MG
750828;2082;20090312;48938;30/09/2022;AMP50MG
758166;2082;20080351;48938;30/08/2022;AMP50MG
757785;2082;20120064;48938;30/12/2022;AMP50MG
734799;2082;20080351;48938;30/08/2022;AMP50MG
756001;2082;20110370;48938;30/11/2022;AMP50MG
730093;2082;20070507;48938;30/07/2022;AMP50MG
730039;2082;19100049;48938;30/10/2021;AMP50MG
729941;2082;20010361;48938;31/01/2022;AMP50MG
728246;2082;20020720;48938;28/02/2022;AMP50MG
735862;2082;19100049;48938;30/10/2021;AMP50MG
728456;2082;20080351;48938;30/08/2022;AMP50MG
738587;2082;20070505;48938;30/07/2022;AMP50MG
738494;2082;20080345;48938;30/08/2022;AMP50MG
731598;2082;20010327;48938;30/01/2022;AMP50MG
742361;2082;20010345;48938;30/01/2022;AMP50MG
725729;2082;20080345;48938;30/08/2022;AMP50MG
740156;2082;20080351;48938;30/08/2022;AMP50MG
737310;2082;20080351;48938;30/08/2022;AMP50MG
736638;2082;20010361;48938;31/01/2022;AMP50MG
742122;2082;20080351;48938;30/08/2022;AMP50MG
736484;2082;20010327;48938;30/01/2022;AMP50MG
728430;2082;20010353;48938;30/01/2022;AMP50MG
747275;2082;20070507;48938;30/07/2022;AMP50MG
757129;2082;20110371;48938;30/11/2022;AMP50MG
757090;2082;20110371;48938;30/11/2022;AMP50MG
749010;2082;20080359;48938;30/08/2022;AMP50MG
749003;2082;20070507;48938;30/07/2022;AMP50MG
742915;2082;20080359;48938;30/08/2022;AMP50MG
756455;2082;.18100091;48938;30/12/2021;AMP50MG
745018;2082;20090313;48938;30/09/2022;AMP50MG
751509;2082;20110369;48938;30/11/2022;AMP50MG
752935;2082;20090497;48938;30/09/2022;AMP50MG
718936;2082;20010327;48938;30/01/2022;AMP50MG
709772;2082;20020726;48938;28/02/2022;AMP50MG
718832;2082;20020726;48938;28/02/2022;AMP50MG
714393;2082;20070507;48938;30/07/2022;AMP50MG
714392;2082;20010327;48938;30/01/2022;AMP50MG
711903;2082;20070507;48938;30/07/2022;AMP50MG
717251;2082;20010353;48938;30/01/2022;AMP50MG
721750;2082;20010345;48938;30/01/2022;AMP50MG
718676;2082;20010361;48938;31/01/2022;AMP50MG
713265;2082;20070505;48938;30/07/2022;AMP50MG
724186;2082;20070507;48938;30/07/2022;AMP50MG
716961;2082;20010327;48938;30/01/2022;AMP50MG
716953;2082;20010361;48938;31/01/2022;AMP50MG
716023;2082;20070507;48938;30/07/2022;AMP50MG
715938;2082;20010327;48938;30/01/2022;AMP50MG
712554;2082;20070505;48938;30/07/2022;AMP50MG
710261;2082;20010345;48938;31/01/2022;AMP50MG
711981;2082;20070507;48938;30/07/2022;AMP50MG
717835;2082;20070507;48938;30/07/2022;AMP50MG
712555;2082;20070505;48938;30/07/2022;AMP50MG
723398;2082;20020726;48938;28/02/2022;AMP50MG
725361;2082;20020720;48938;28/02/2022;AMP50MG
710714;2082;20010327;48938;30/01/2022;AMP50MG
710713;2082; 19100040;48938;30/10/2021;AMP50MG
713079;2082;20010345;48938;30/01/2022;AMP50MG
713076;2082;20020720;48938;28/02/2022;AMP50MG
712034;2082;20070507;48938;30/07/2022;AMP50MG
716388;2082;20070505;48938;30/07/2022;AMP50MG
706195;2082;20020720;48938;28/02/2022;AMP50MG
697764;2082;20010353;48938;30/01/2022;AMP50MG
706669;2082;20020720;48938;28/02/2022;AMP50MG
703323;2082;19100049;48938;30/10/2021;AMP50MG
700846;2082;20010361;48938;31/01/2022;AMP50MG
683599;2082;19100040;48938;30/10/2021;AMP50MG
686322;2082;19100049;48938;30/10/2021;AMP50MG
686026;2082;19100049;48938;30/10/2021;AMP50MG
688324;2082;17042020;48938;31/10/2021;AMP50MG
695298;2082;19100044;48938;31/10/2021;AMP50MG
695296;2082;19100049;48938;30/10/2021;AMP50MG
694126;2082;19100044;48938;31/10/2021;AMP50MG
694125;2082;19100049;48938;30/10/2021;AMP50MG
695280;2082;20010345;48938;30/01/2022;AMP50MG
696728;2082;6988741;48938;01/07/2028;AMP50MG
692123;2082;19100044;48938;31/10/2021;AMP50MG
696935;2082;19100049;48938;30/10/2021;AMP50MG
694307;2082;20010337;48938;30/01/2022;AMP50MG
695940;2082;20010345;48938;31/01/2022;AMP50MG
686578;2082;19100049;48938;30/10/2021;AMP50MG
682866;2082;19100040;48938;30/10/2021;AMP50MG
697621;2082;20010353;48938;30/01/2022;AMP50MG
685543;2082;19100044;48938;31/10/2021;AMP50MG
683402;2082;19100040;48938;31/10/2021;AMP50MG
696731;2082;1910044;48938;31/10/2021;AMP50MG
689678;2082;19100049;48938;30/10/2021;AMP50MG
689675;2082;19100044;48938;31/10/2021;AMP50MG
685333;2082;19100044;48938;30/10/2021;AMP50MG
691688;2082;19100049;48938;30/10/2021;AMP50MG
692883;2082;19100044;48938;31/10/2021;AMP50MG
692882;2082;19100049;48938;30/10/2021;AMP50MG
686300;2082;19100049;48938;30/10/2021;AMP50MG
546784;2082;16053234;48938;31/05/2108;AMP50MG
533173;2082;16053234;48938;31/05/2108;AMP50MG
512626;2082;16053234;48938;31/05/2108;AMP50MG
389674;2082;16053234;48938;31/05/2108;AMP50MG
812030;3169;100705S;48959;30/04/2023;FR1000MG
822893;3169;100603S;48959;30/07/2022;FR1000MG
828652;3169;100603S;48959;30/07/2022;FR1000MG
801396;3169;100587S;48959;30/07/2022;FR1000MG
801394;3169;100632S;48959;31/08/2022;FR1000MG
828450;3169;100587S;48959;30/07/2022;FR1000MG
819082;3169;100632S;48959;31/08/2022;FR1000MG
828042;3169;100705S;48959;30/04/2023;FR1000MG
809900;3169;100587S;48959;30/07/2022;FR1000MG
826674;3169;00000000;48959;30/06/2022;FR1000MG
799334;3169;100587S;48959;30/07/2022;FR1000MG
799331;3169;100632S;48959;31/08/2022;FR1000MG
797202;3169;100587S;48959;30/07/2022;FR1000MG
805386;3169;100603S;48959;30/07/2022;FR1000MG
801286;3169;100632S;48959;31/08/2022;FR1000MG
805306;3169;100603S;48959;30/07/2022;FR1000MG
805071;3169;100587S;48959;30/07/2022;FR1000MG
799798;3169;100606S;48959;30/07/2022;FR1000MG
799795;3169;100587S;48959;30/07/2022;FR1000MG
799789;3169;100603S;48959;30/07/2022;FR1000MG
799784;3169;100632S;48959;30/08/2022;FR1000MG
782613;3169;100586S;48959;30/06/2022;FR1000MG
782612;3169;100554S;48959;30/04/2022;FR1000MG
782382;3169;100508S;48959;31/01/2022;FR1000MG
782381;3169;100545S;48959;30/04/2022;FR1000MG
781012;3169;100475S;48959;30/11/2021;FR1000MG
781011;3169;100492S;48959;30/12/2021;FR1000MG
777146;3169;100632S;48959;31/08/2022;FR1000MG
782131;3169;18062021;48959;01/02/2022;FR1000MG
782126;3169;100587S;48959;30/07/2022;FR1000MG
782124;3169;100506S;48959;30/01/2022;FR1000MG
782122;3169;200571S;48959;30/05/2022;FR1000MG
782121;3169;100526S;48959;28/02/2022;FR1000MG
792893;3169;100587S;48959;30/07/2022;FR1000MG
777661;3169;1;48959;30/01/2023;FR1000MG
781692;3169;100585S;48959;30/06/2022;FR1000MG
781691;3169;100555S;48959;30/04/2022;FR1000MG
787292;3169;100606S;48959;30/07/2022;FR1000MG
792103;3169;100606S;48959;30/07/2022;FR1000MG
781461;3169;100481S;48959;30/11/2021;FR1000MG
781249;3169;100606S;48959;30/07/2022;FR1000MG
781248;3169;100632S;48959;30/08/2022;FR1000MG
789571;3169;100632S;48959;30/08/2022;FR1000MG
786399;3169;100587S;48959;30/07/2022;FR1000MG
789811;3169;100585S;48959;30/06/2022;FR1000MG
788054;3169;100606S;48959;30/07/2022;FR1000MG
777616;3169;100587S;48959;30/07/2022;FR1000MG
777615;3169;100585S;48959;30/06/2022;FR1000MG
779688;3169;100587S;48959;30/07/2022;FR1000MG
779640;3169;100586S;48959;30/06/2022;FR1000MG
764600;3169;100632S;48959;30/08/2022;FR1000MG
769763;3169;100632S;48959;30/08/2022;FR1000MG
771930;3169;100632S;48959;30/08/2022;FR1000MG
771580;3169;100632S;48959;31/08/2022;FR1000MG
770835;3169;100632S;48959;30/08/2022;FR1000MG
763810;3169;100585S;48959;30/06/2022;FR1000MG
770947;3169;100632S;48959;30/08/2022;FR1000MG
759134;3169;100606S;48959;30/07/2022;FR1000MG
759133;3169;100587S;48959;30/07/2022;FR1000MG
769819;3169;100632S;48959;30/08/2022;FR1000MG
764841;3169;100606S;48959;30/07/2022;FR1000MG
764840;3169;100587S;48959;30/07/2022;FR1000MG
763199;3169;100585S;48959;30/06/2022;FR1000MG
762352;3169;100587S;48959;30/07/2022;FR1000MG
763354;3169;100606S;48959;30/07/2022;FR1000MG
763353;3169;100587S;48959;30/07/2022;FR1000MG
772548;3169;100632S;48959;30/08/2022;FR1000MG
772547;3169;100587S;48959;30/07/2022;FR1000MG
768026;3169;100587S;48959;30/07/2022;FR1000MG
763984;3169;100586S;48959;30/06/2022;FR1000MG
763974;3169;100585S;48959;30/06/2022;FR1000MG
770477;3169;100606S;48959;30/07/2022;FR1000MG
770473;3169;100632S;48959;30/08/2022;FR1000MG
771913;3169;100632S;48959;30/08/2022;FR1000MG
771839;3169;100606S;48959;30/07/2022;FR1000MG
771837;3169;18062021;48959;01/02/2022;FR1000MG
772724;3169;100632S;48959;31/08/2022;FR1000MG
772176;3169;100587S;48959;30/07/2022;FR1000MG
766897;3169;200571S;48959;30/05/2022;FR1000MG
729081;3169;100585S;48959;30/06/2022;FR1000MG
748036;3169;100586S;48959;30/06/2022;FR1000MG
743388;3169;1005855;48959;30/06/2022;FR1000MG
751197;3169;100586S;48959;30/06/2022;FR1000MG
752566;3169;200571S;48959;30/05/2022;FR1000MG
751486;3169;100587S;48959;30/07/2022;FR1000MG
748600;3169;200571S;48959;30/05/2022;FR1000MG
731149;3169;100586S;48959;30/06/2022;FR1000MG
727780;3169;100585S;48959;30/06/2022;FR1000MG
727777;3169;200571S;48959;30/05/2022;FR1000MG
731858;3169;100586S;48959;30/06/2022;FR1000MG
746727;3169;100585S;48959;30/06/2022;FR1000MG
746718;3169;100586S;48959;30/06/2022;FR1000MG
727259;3169;100508S;48959;31/01/2022;FR1000MG
743718;3169;100585S;48959;30/06/2022;FR1000MG
753057;3169;100585S;48959;30/06/2022;FR1000MG
753056;3169;100586S;48959;30/06/2022;FR1000MG
755409;3169;100606S;48959;30/07/2022;FR1000MG
749419;3169;200571S;48959;30/05/2022;FR1000MG
754263;3169;100606S;48959;30/07/2022;FR1000MG
754087;3169;100587S;48959;30/07/2022;FR1000MG
753750;3169;100587S;48959;30/07/2022;FR1000MG
739323;3169;100585S;48959;30/06/2022;FR1000MG
728307;3169;200571S;48959;30/05/2022;FR1000MG
728197;3169;100585S;48959;30/06/2022;FR1000MG
737224;3169;100585S;48959;30/06/2022;FR1000MG
727584;3169;100526S;48959;28/02/2022;FR1000MG
737694;3169;100586S;48959;30/06/2022;FR1000MG
734296;3169;100586S;48959;30/06/2022;FR1000MG
736006;3169;100585S;48959;30/06/2022;FR1000MG
734008;3169;100585S;48959;30/06/2022;FR1000MG
738495;3169;100585S;48959;30/06/2022;FR1000MG
736783;3169;100586S;48959;30/06/2022;FR1000MG
731465;3169;100585S;48959;30/06/2022;FR1000MG
739703;3169;100586S;48959;30/06/2022;FR1000MG
728483;3169;100585S;48959;30/06/2022;FR1000MG
741908;3169;100586S;48959;30/06/2022;FR1000MG
746811;3169;100586S;48959;30/06/2022;FR1000MG
755865;3169;100587S;48959;30/07/2022;FR1000MG
749084;3169;100586S;48959;30/06/2022;FR1000MG
753087;3169;100586S;48959;30/06/2022;FR1000MG
753086;3169;100587S;48959;30/07/2022;FR1000MG
754070;3169;100587S;48959;30/07/2022;FR1000MG
754033;3169;100587S;48959;30/07/2022;FR1000MG
725977;3169;100586S;48959;30/06/2022;FR1000MG
755896;3169;100606S;48959;30/07/2022;FR1000MG
710408;3169;100555S;48959;30/04/2022;FR1000MG
710404;3169;100526S;48959;28/02/2022;FR1000MG
709403;3169;100526S;48959;28/02/2022;FR1000MG
709399;3169;100554S;48959;30/04/2022;FR1000MG
718002;3169;100586S;48959;30/06/2022;FR1000MG
708280;3169;100555S;48959;30/04/2022;FR1000MG
708520;3169;100585S;48959;30/06/2022;FR1000MG
708306;3169;100585S;48959;30/06/2022;FR1000MG
724260;3169;100585S;48959;30/06/2022;FR1000MG
715495;3169;100585S;48959;30/06/2022;FR1000MG
715064;3169;100585S;48959;30/06/2022;FR1000MG
716896;3169;100585S;48959;30/06/2022;FR1000MG
709871;3169;100585S;48959;30/06/2022;FR1000MG
707281;3169;100554S;48959;30/04/2022;FR1000MG
707274;3169;100555S;48959;30/04/2022;FR1000MG
710150;3169;100585S;48959;30/06/2022;FR1000MG
720411;3169;100586S;48959;30/06/2022;FR1000MG
720410;3169;200571S;48959;30/05/2022;FR1000MG
717990;3169;100586S;48959;30/06/2022;FR1000MG
725434;3169;100586S;48959;30/06/2022;FR1000MG
723496;3169;200571S;48959;30/05/2022;FR1000MG
720070;3169;100526S;48959;28/02/2022;FR1000MG
720064;3169;100555S;48959;30/04/2022;FR1000MG
720061;3169;100585S;48959;30/06/2022;FR1000MG
714919;3169;100585S;48959;30/06/2022;FR1000MG
713968;3169;100585S;48959;30/06/2022;FR1000MG
713520;3169;100554S;48959;30/04/2022;FR1000MG
713505;3169;100585S;48959;30/06/2022;FR1000MG
710817;3169;100585S;48959;30/06/2022;FR1000MG
709725;3169;200571S;48959;30/05/2022;FR1000MG
705464;3169;200571S;48959;30/05/2022;FR1000MG
705453;3169;100555S;48959;30/04/2022;FR1000MG
694626;3169;100554S;48959;30/04/2022;FR1000MG
692598;3169;100545S;48959;30/04/2022;FR1000MG
680340;3169;100475S;48959;30/11/2021;FR1000MG
699666;3169;100555S;48959;30/04/2022;FR1000MG
682729;3169;100508S;48959;31/01/2022;FR1000MG
702643;3169;100526S;48959;28/02/2022;FR1000MG
696189;3169;100526S;48959;28/02/2022;FR1000MG
694064;3169;100545S;48959;30/04/2022;FR1000MG
702637;3169;100555S;48959;30/04/2022;FR1000MG
697515;3169;100508S;48959;31/01/2022;FR1000MG
697513;3169;100544S;48959;30/04/2022;FR1000MG
697509;3169;100554S;48959;30/04/2022;FR1000MG
697506;3169;100526S;48959;28/02/2022;FR1000MG
682566;3169;100506S;48959;30/01/2022;FR1000MG
696499;3169;100526S;48959;28/02/2022;FR1000MG
696496;3169;100554S;48959;30/04/2022;FR1000MG
696495;3169;100545S;48959;30/04/2022;FR1000MG
682078;3169;100492S;48959;30/12/2021;FR1000MG
695547;3169;100554S;48959;30/04/2022;FR1000MG
681806;3169;100492S;48959;30/12/2021;FR1000MG
680142;3169;100475S;48959;30/11/2021;FR1000MG
702827;3169;100554S;48959;30/04/2022;FR1000MG
702819;3169;100555S;48959;30/04/2022;FR1000MG
697842;3169;100554S;48959;30/04/2022;FR1000MG
704558;3169;100526S;48959;28/02/2022;FR1000MG
704557;3169;100554S;48959;30/04/2022;FR1000MG
682943;3169;100508S;48959;31/01/2022;FR1000MG
681286;3169;100506S;48959;30/01/2022;FR1000MG
681180;3169;100506S;48959;30/01/2022;FR1000MG
682528;3169;100506S;48959;30/01/2022;FR1000MG
685667;3169;100526S;48959;28/02/2022;FR1000MG
690017;3169;100544S;48959;30/04/2022;FR1000MG
688505;3169;100537S;48959;30/03/2022;FR1000MG
680226;3169;100475S;48959;30/11/2021;FR1000MG
686029;3169;100526S;48959;28/02/2022;FR1000MG
684591;3169;100508S;48959;30/01/2022;FR1000MG
684670;3169;1005085;48959;31/01/2022;FR1000MG
679404;3169;100493S;48959;30/12/2021;FR1000MG
680886;3169;100492S;48959;30/12/2021;FR1000MG
684671;3169;100508S;48959;31/01/2022;FR1000MG
684668;3169;1005085;48959;31/01/2022;FR1000MG
680475;3169;100475S;48959;30/11/2021;FR1000MG
682447;3169;100481S;48959;30/11/2021;FR1000MG
703511;3169;200571S;48959;30/05/2022;FR1000MG
680887;3169;100492S;48959;30/12/2021;FR1000MG
682538;3169;100493S;48959;30/12/2021;FR1000MG
682537;3169;100475S;48959;30/11/2021;FR1000MG
694104;3169;100537S;48959;30/03/2022;FR1000MG
694102;3169;100508S;48959;31/01/2022;FR1000MG
694098;3169;100526S;48959;28/02/2022;FR1000MG
694097;3169;100544S;48959;30/04/2022;FR1000MG
692650;3169;100545S;48959;30/04/2022;FR1000MG
694355;3169;100545S;48959;30/04/2022;FR1000MG
704073;3169;100555S;48959;30/04/2022;FR1000MG
704065;3169;200571S;48959;30/05/2022;FR1000MG
704064;3169;100554S;48959;30/04/2022;FR1000MG
702419;3169;200571S;48959;30/05/2022;FR1000MG
686967;3169;100526S;48959;28/02/2022;FR1000MG
699529;3169;100555S;48959;30/04/2022;FR1000MG
697412;3169;100554S;48959;30/04/2022;FR1000MG
692296;3169;100545S;48959;30/04/2022;FR1000MG
693184;3169;100506S;48959;30/01/2022;FR1000MG
693157;3169;100471S;48959;30/10/2021;FR1000MG
693088;3169;100475S;48959;30/11/2021;FR1000MG
699574;3169;1005558;48959;30/04/2022;FR1000MG
699089;3169;100508S;48959;31/01/2022;FR1000MG
699085;3169;100544S;48959;30/04/2022;FR1000MG
699083;3169;100554S;48959;30/04/2022;FR1000MG
699081;3169;100526S;48959;28/02/2022;FR1000MG
697676;3169;100545S;48959;30/04/2022;FR1000MG
697669;3169;100554S;48959;30/04/2022;FR1000MG
697667;3169;100526S;48959;28/02/2022;FR1000MG
688980;3169;100544S;48959;30/04/2022;FR1000MG
695493;3169;100554S;48959;30/04/2022;FR1000MG
701226;3169;200571S;48959;30/05/2022;FR1000MG
680931;3169;100481S;48959;30/11/2021;FR1000MG
700416;3169;100555S;48959;30/04/2022;FR1000MG
685672;3169;100526S;48959;28/02/2022;FR1000MG
691939;3169;100508S;48959;31/01/2022;FR1000MG
700261;3169;100545S;48959;30/04/2022;FR1000MG
696308;3169;100526S;48959;28/02/2022;FR1000MG
698028;3169;100554S;48959;30/04/2022;FR1000MG
700417;3169;100555S;48959;30/04/2022;FR1000MG
698014;3169;100554S;48959;30/04/2022;FR1000MG
694730;3169;100526S;48959;28/02/2022;FR1000MG
674837;3169;100475S;48959;30/11/2021;FR1000MG
671015;3169;1000471S;48959;30/10/2021;FR1000MG
677540;3169;1002475S;48959;30/11/2021;FR1000MG
675194;3169;100475S;48959;30/11/2021;FR1000MG
675124;3169;100471S;48959;30/10/2021;FR1000MG
668040;3169;100471S;48959;30/10/2021;FR1000MG
674015;3169;100471S;48959;30/10/2021;FR1000MG
676523;3169;100475S;48959;30/11/2021;FR1000MG
816908;1800;1W9334;48982;30/07/2022;CP5MG
804242;1800;2F7060;48982;31/03/2023;CP5MG
823191;1800;1W9334;48982;30/07/2022;CP5MG
817522;1800;3256;48982;30/10/2022;CP5MG
799222;1800;IP4588;48982;30/03/2022;CP5MG
817373;1800;2F7060;48982;31/03/2023;CP5MG
797092;1800;1Z4244;48982;30/09/2022;CP5MG
830234;1800;1P4588;48982;31/03/2022;CP5MG
800795;1800;1W9334;48982;30/07/2022;CP5MG
823153;1800;32548;48982;30/10/2022;CP5MG
803558;1800;2H6405;48982;04/12/2022;CP5MG
798688;1800;2F7060;48982;30/03/2023;CP5MG
817343;1800;IP4588;48982;30/03/2022;CP5MG
797254;1800;1W9334;48982;30/07/2022;CP5MG
828625;1800;N0044;48982;31/01/2022;CP5MG
828303;1800;1P4588;48982;31/03/2022;CP5MG
825277;1800;1P4588;48982;31/03/2022;CP5MG
801702;1800;N0044;48982;31/01/2022;CP5MG
800406;1800;1W9334;48982;30/07/2022;CP5MG
827918;1800;1Z4244;48982;30/09/2022;CP5MG
